clip,spk,noise_floor_before,snr_before,centroid_before,rolloff_before,tilt_before,noise_floor_after,snr_after,centroid_after,rolloff_after,tilt_after,nf_err_db,tilt_err_db_per_khz,enc_probe_oof_before,enc_probe_oof_after,fivefeat_oof_before,fivefeat_oof_after
AVPEPUDEAC0004_omar.wav,AVPEPUDEAC0004,-64.850326,37.079739,486.538887,425.000000,-2.661514,-40.536551,21.384251,3041.756291,5621.250000,-0.832573,0.6217,0.01754,0.1712278574705124,0.39512380957603455,0.45058610430977597,0.4319673610371308
AVPEPUDEAC0005_omar.wav,AVPEPUDEAC0005,-53.743587,38.884086,473.522290,724.759615,-2.556287,-40.643374,21.110828,2983.919894,5542.067308,-0.906930,0.5199,-0.05682,0.0009938603034242988,8.735775480772645e-08,0.72105809772773,0.43627087177936136
AVPEPUDEAC0006_omar.wav,AVPEPUDEAC0006,-68.154749,40.074409,1054.194659,1836.250000,-0.549239,-40.662169,21.694745,3083.626387,5588.750000,-0.829876,0.4777,0.02023,0.4206598997116089,0.002777264453470707,0.3322755890062506,0.45913623681688004
AVPEPUDEAC0007_omar.wav,AVPEPUDEAC0007,-68.847922,47.042383,1723.207286,4162.347561,-0.956086,-40.950089,19.474270,3065.454599,5629.573171,-0.818751,0.1678,0.03136,0.10214033722877502,0.020213522017002106,0.670132622014282,0.4524311010503111
AVPEPUDEAC0008_omar.wav,AVPEPUDEAC0008,-55.465512,30.884135,342.413141,441.105769,-2.351751,-40.406688,20.777723,2950.316855,5522.836538,-0.903565,0.7042,-0.05346,0.9972577691078186,0.026367750018835068,0.6644375127557929,0.43278697003810906
AVPEPUDEAC0010_omar.wav,AVPEPUDEAC0010,-69.417152,44.530447,1334.218229,3283.088235,-1.322568,-40.782365,20.992534,3102.475428,5738.051471,-0.784619,0.3706,0.06549,0.011932257562875748,0.0004820635658688843,0.5719324784225026,0.4230063899069421
AVPEPUDEAC0011_omar.wav,AVPEPUDEAC0011,-56.995472,20.691291,1200.975547,2115.885417,-0.441673,-38.571002,18.491279,2215.584567,4710.937500,-1.088653,2.5447,-0.23855,0.9940155744552612,0.9999942779541016,0.5994597803645031,0.6097586579503713
AVPEPUDEAC0012_omar.wav,AVPEPUDEAC0012,-73.698237,41.094802,1144.848294,2642.137097,-2.043800,-40.714715,21.306392,3019.457910,5620.967742,-0.856404,0.4344,-0.00630,0.9626995921134949,0.009432649239897728,0.42623008100274973,0.458830310040115
AVPEPUDEAC0013_omar.wav,AVPEPUDEAC0013,-69.252231,30.319758,816.958010,1622.685185,-2.396647,-40.459278,20.821069,3043.947218,5614.583333,-0.835861,0.4278,0.01425,0.8903608918190002,0.9877685904502869,0.4527965966594362,0.46033553188921134
AVPEPUDEAC0014_omar.wav,AVPEPUDEAC0014,-57.079929,22.980559,843.744585,1324.013158,-2.724373,-39.514066,19.463358,2604.466689,5180.921053,-0.993811,1.6016,-0.14370,0.3385902941226959,0.1339208036661148,0.6788943998920989,0.5144639532173437
AVPEPUDEAC0015_omar.wav,AVPEPUDEAC0015,-60.517383,24.323938,779.695861,1198.750000,-2.876729,-39.608345,20.253125,2549.310371,5247.500000,-0.943286,1.5623,-0.09318,0.005551533307880163,0.3126562237739563,0.5835887479287594,0.5034513004891998
AVPEPUDEAC0016_omar.wav,AVPEPUDEAC0016,-55.490733,26.054567,415.454468,560.661765,-3.881222,-39.492174,20.969389,2629.074346,5393.382353,-0.986962,1.5779,-0.13685,0.8336553573608398,1.992276702367235e-05,0.7333524405209573,0.5065216222003267
AVPEPUDEAC0017_omar.wav,AVPEPUDEAC0017,-60.155555,24.848652,476.418523,686.197917,-2.540409,-39.584214,19.914850,2546.541311,5248.697917,-0.944019,1.5150,-0.09391,0.03414357081055641,0.23593445122241974,0.5560581062855694,0.5568763304527209
AVPEPUDEAC0018_omar.wav,AVPEPUDEAC0018,-73.314731,44.477734,974.195905,1671.296296,-2.178472,-40.547082,21.061973,3020.109838,5651.620370,-0.832085,0.6218,0.01802,0.0005563237355090678,0.00037723404238931835,0.437864606992215,0.44852480272671363
AVPEPUDEAC0019_omar.wav,AVPEPUDEAC0019,-58.756078,29.424444,955.146890,1530.000000,-1.210876,-40.347342,21.419157,2941.777985,5515.000000,-0.908688,0.7713,-0.05858,0.09892936795949936,0.024198386818170547,0.6177796420763662,0.423785097794577
AVPEPUDEAC0020_omar.wav,AVPEPUDEAC0020,-63.208293,28.886766,304.725155,318.181818,-2.650901,-40.322129,20.790902,2844.801445,5480.113636,-0.901232,0.8290,-0.05112,0.0010455531300976872,6.922591182956239e-06,0.4916496244679717,0.44108114547427546
AVPEPUDEAC0021_omar.wav,AVPEPUDEAC0021,-69.466873,48.055681,721.091280,1097.355769,-3.288884,-40.761580,21.206758,3043.625521,5612.980769,-0.828068,0.3902,0.02204,0.16763871908187866,0.00021900288993492723,0.49368295817713775,0.44679490102709957
AVPEPUDEAC0022_omar.wav,AVPEPUDEAC0022,-62.867820,25.003978,756.735962,1080.729167,-2.461189,-40.088103,20.202723,2779.067978,5479.166667,-0.916094,1.0839,-0.06599,0.5794069170951843,0.02025582641363144,0.5312870605877976,0.5054962603050063
AVPEPUDEAC0023_omar.wav,AVPEPUDEAC0023,-75.499868,39.729601,1130.929698,2200.000000,-1.805260,-40.686082,20.482756,3009.854363,5675.000000,-0.830573,0.4940,0.01954,0.00038369104731827974,8.476923540001735e-05,0.3742775149501635,0.4495489633331602
AVPEPUDEAC0024_omar.wav,AVPEPUDEAC0024,-72.788439,39.392373,1157.981199,2186.655405,-1.427254,-40.883580,20.612786,3064.380474,5618.243243,-0.812898,0.2205,0.03721,0.02534201554954052,0.00018615013686940074,0.38267009043651457,0.43514123473538624
AVPEPUDEAC0025_omar.wav,AVPEPUDEAC0025,-71.636248,42.423785,1025.071727,2125.000000,-2.356400,-40.801775,20.841551,3062.455150,5695.833333,-0.817951,0.3532,0.03216,0.12817662954330444,0.006809453014284372,0.45158575839473103,0.41557558844788817
AVPEPUDEAC0026_omar.wav,AVPEPUDEAC0026,-74.901879,41.812681,993.776170,1945.312500,-2.189825,-40.881770,21.641274,3088.781849,5663.085938,-0.812951,0.2768,0.03716,0.3711017966270447,0.07753008604049683,0.36524714655365365,0.44149018466752454
AVPEPUDEAC0027_omar.wav,AVPEPUDEAC0027,-65.844870,36.503875,1412.609925,2691.406250,-2.903733,-40.784231,20.439992,2989.054542,5610.937500,-0.868417,0.3341,-0.01831,0.5613433122634888,8.286481170216575e-05,0.6516887596687228,0.444692014915061
AVPEPUDEAC0028_omar.wav,AVPEPUDEAC0028,-49.244725,23.829045,1092.060412,2082.031250,-1.410772,-40.006047,18.806640,2678.716454,5290.364583,-1.012267,1.2066,-0.16216,0.9998461008071899,1.0,0.7976445693180197,0.48091952793862336
AVPEPUDEAC0029_omar.wav,AVPEPUDEAC0029,-54.137875,25.053309,450.254076,723.011364,-2.259499,-39.718738,19.401273,2752.121667,5428.977273,-0.933247,1.3312,-0.08314,0.24412274360656738,0.04280490055680275,0.701456499689245,0.5051436955259555
AVPEPUDEAC0030_omar.wav,AVPEPUDEAC0030,-77.151446,32.308712,372.031826,307.291667,-1.913593,-40.667700,20.317866,3085.534711,5777.343750,-0.753304,0.4273,0.09680,6.177695581754961e-07,0.08502649515867233,0.22602716239331172,0.4467152714369662
AVPEPUDEAC0031_omar.wav,AVPEPUDEAC0031,-72.090609,23.984517,322.383613,459.558824,-3.121560,-39.069888,19.886927,2391.671781,5091.911765,-1.006789,1.8813,-0.15668,0.02183489501476288,0.5529468059539795,0.34916961573591004,0.5569370889216254
AVPEPUDEAC0033_omar.wav,AVPEPUDEAC0033,-77.925423,30.163793,1305.647992,2110.677083,-2.477033,-40.522744,19.993410,2937.448186,5549.479167,-0.890698,0.6578,-0.04059,0.013399769552052021,0.001752300770021975,0.3243750855850522,0.45669211820394
AVPEPUDEAC0034_omar.wav,AVPEPUDEAC0034,-77.380005,40.512454,845.409303,1772.177419,-2.403855,-40.590972,20.519939,3064.686655,5619.959677,-0.819914,0.5804,0.03019,8.56314454722451e-06,0.7441628575325012,0.35185118337876015,0.4603781159380615
AVPEPUDEAC0035_omar.wav,AVPEPUDEAC0035,-86.882104,41.067177,2000.171591,4682.926829,-0.645906,-41.005752,20.206596,3100.297497,5788.871951,-0.768932,0.0892,0.08118,0.002009174320846796,0.06538504362106323,0.29037992453011346,0.4449971107849827
AVPEPUDEAC0037_omar.wav,AVPEPUDEAC0037,-77.321590,22.295336,753.644331,1175.480769,-1.264282,-38.623877,18.781145,2410.987677,5030.048077,-1.000366,1.7231,-0.15026,0.0041747004725039005,0.9928038716316223,0.24372606120341578,0.603294330897759
AVPEPUDEAC0039_omar.wav,AVPEPUDEAC0039,-84.017586,32.536894,1419.199280,3114.224138,-0.622952,-40.338026,19.956708,2987.796946,5603.448276,-0.863577,0.7266,-0.01347,0.5643311142921448,0.9994117021560669,0.19171092403301063,0.45567397047325053
AVPEPUDEAC0040_omar.wav,AVPEPUDEAC0040,-83.400213,38.074395,1331.924910,2810.096154,-1.021514,-40.723918,20.219068,3111.710422,5662.259615,-0.797766,0.3719,0.05234,1.9940329366363585e-05,0.06553909927606583,0.20838946082198082,0.4331167240137103
AVPEPUDEAC0041_omar.wav,AVPEPUDEAC0041,-80.825083,32.296591,1490.624342,3777.871622,-0.931969,-40.480381,20.284627,3083.715303,5636.824324,-0.824558,0.3938,0.02555,0.0027750360313802958,0.8029073476791382,0.2866999609247617,0.47461354258191263
AVPEPUDEAC0042_omar.wav,AVPEPUDEAC0042,-84.524400,35.445082,1616.265546,3937.500000,-1.218521,-40.661957,20.408492,3077.051436,5720.439189,-0.792084,0.4628,0.05802,2.1168973034946248e-05,0.00015559316670987755,0.2955259016202052,0.4534542700836517
AVPEPUDEAC0043_omar.wav,AVPEPUDEAC0043,-71.253674,26.298977,482.940727,717.329545,-3.017594,-39.980736,19.750401,2803.525181,5376.420455,-0.952650,1.1653,-0.10254,0.05956729128956795,0.998602569103241,0.3692943245999982,0.4768965662050167
AVPEPUDEAC0044_omar.wav,AVPEPUDEAC0044,-66.971988,24.264371,710.895454,1099.330357,-3.346310,-39.866347,19.827026,2603.267533,5254.464286,-0.933107,1.3651,-0.08300,0.00131851970218122,0.0007479285704903305,0.5112654545269348,0.4977733947280065
AVPEPUDEAC0045_omar.wav,AVPEPUDEAC0045,-84.979105,42.701953,1722.880843,3613.392857,-1.747040,-40.893556,20.226286,3144.268297,5707.142857,-0.764221,0.2905,0.08589,5.2649811550509185e-05,3.582844874472357e-05,0.28040271013256174,0.4229914877465177
AVPEPUDEAC0046_omar.wav,AVPEPUDEAC0046,-70.966687,30.673145,436.912185,594.866071,-1.968203,-40.436796,21.115619,2973.768295,5662.946429,-0.829122,0.6453,0.02099,0.00044793906272388995,0.0002642297768034041,0.3272787687491067,0.4566508932778388
AVPEPUDEAC0047_omar.wav,AVPEPUDEAC0047,-86.350788,53.403168,1840.627569,4240.234375,-1.516372,-40.744627,20.424704,3087.224343,5651.367188,-0.814382,0.3990,0.03573,0.025881849229335785,0.0471809096634388,0.317740411781368,0.4404963104697722
AVPEPUDEAC0048_omar.wav,AVPEPUDEAC0048,-79.590764,32.176066,2086.481989,3643.973214,-2.259780,-40.577855,20.864883,3090.297760,5705.357143,-0.795276,0.3714,0.05483,1.9782666640821844e-05,0.014722193591296673,0.32094986622040644,0.44136291305436404
AVPEPUDEAC0049_omar.wav,AVPEPUDEAC0049,-66.410030,23.053412,311.035276,348.011364,-4.395902,-39.241150,19.217345,2445.855822,5048.295455,-1.020171,1.8524,-0.17006,4.047972470289096e-05,0.01534564420580864,0.5358645623708039,0.5416604601958314
AVPEPUDEAC0050_omar.wav,AVPEPUDEAC0050,-75.762369,29.385653,424.001853,599.798387,-2.287136,-40.425945,19.631905,2922.496321,5572.580645,-0.884201,0.7513,-0.03409,0.00040480552706867456,2.650910346346791e-06,0.2272045422177603,0.4601068955410416
AVPEPUDEAC0051_omar.wav,AVPEPUDEAC0051,-82.137065,32.348082,897.472658,1760.869565,-1.220756,-40.505451,20.867453,3034.703952,5682.065217,-0.830641,0.4452,0.01947,4.498962269394724e-08,0.4137642979621887,0.17165792128451351,0.45759307769322083
AVPEPUDEAC0052_omar.wav,AVPEPUDEAC0052,-77.165911,25.775330,557.106614,687.500000,-2.014489,-39.670913,19.827992,2800.816082,5459.821429,-0.862143,1.2015,-0.01204,4.864114453084767e-05,0.23167778551578522,0.17410756704712477,0.5249327032232631
AVPEPUDEAC0053_omar.wav,AVPEPUDEAC0053,-87.684939,38.807251,2262.534979,4983.258929,-0.557343,-40.768196,20.412541,3151.318943,5708.705357,-0.756798,0.3561,0.09331,4.5916010549262865e-07,9.388205216964707e-05,0.28166570770846094,0.44487364239024063
AVPEPUDEAC0054_omar.wav,AVPEPUDEAC0054,-84.083351,38.256004,1324.759137,3360.294118,-0.889999,-40.601877,20.342608,3017.823677,5632.352941,-0.850923,0.5487,-0.00082,6.317369116004556e-05,0.9199525117874146,0.22315021020568127,0.4372797938342462
AVPEPUDEAC0057_omar.wav,AVPEPUDEAC0057,-80.615697,25.997124,978.470944,2038.461538,-1.131345,-39.684190,19.892861,3034.757552,5594.951923,-0.846410,0.9691,0.00370,1.7059370804872742e-08,0.9554170966148376,0.2154516303494809,0.4925195514852032
AVPEPUDEA0001_omar.wav,AVPEPUDEA0001,-52.036114,23.366180,343.828747,523.026316,-3.077085,-38.993496,19.515662,2390.021648,4879.934211,-1.119183,2.0921,-0.26907,0.3781382441520691,0.0040941000916063786,0.7494906522725692,0.5103601097266725
AVPEPUDEA0002_omar.wav,AVPEPUDEA0002,-46.286896,18.825438,1334.626602,1980.468750,0.052272,-37.507524,17.223900,1935.595796,3865.885417,-0.900940,3.8591,-0.05083,0.06137237697839737,0.02333063818514347,0.811846024856723,0.7870910036465394
AVPEPUDEA0003_omar.wav,AVPEPUDEA0003,-54.478890,22.949762,804.302120,1386.250000,-2.486063,-39.298631,19.272046,2345.266861,5040.000000,-1.033983,1.7753,-0.18388,1.0,1.0,0.6997213694358038,0.5253235393019244
AVPEPUDEA0005_omar.wav,AVPEPUDEA0005,-46.583616,21.111359,357.394962,607.954545,-3.380425,-38.485366,18.319821,2192.197234,4751.420455,-1.004627,2.6180,-0.15452,0.999998927116394,1.0,0.8350164583418751,0.6336625259120219
AVPEPUDEA0006_omar.wav,AVPEPUDEA0006,-56.202592,22.680905,598.604498,971.354167,-1.305392,-39.009995,18.927518,2573.761655,5242.187500,-0.774199,2.2017,0.07591,0.11488471180200577,0.9069159626960754,0.5804232492020724,0.583987638484954
AVPEPUDEA0007_omar.wav,AVPEPUDEA0007,-52.852432,19.982146,1017.728025,1642.187500,0.020923,-37.984260,18.103897,2114.983981,4334.375000,-0.986382,3.0664,-0.13627,0.9999666213989258,0.9980605244636536,0.61145523232208,0.644556264129921
AVPEPUDEA0008_omar.wav,AVPEPUDEA0008,-52.563918,27.662658,1924.804753,2952.500000,0.432433,-40.390652,20.629475,2865.763235,5446.250000,-0.925545,0.6279,-0.07544,0.9533425569534302,0.01376412995159626,0.7549045859494588,0.43947064498775645
AVPEPUDEA0009_omar.wav,AVPEPUDEA0009,-53.414578,27.223842,958.896883,1693.452381,-0.996302,-40.271885,20.573625,2919.552554,5504.464286,-0.950738,0.6757,-0.10063,0.9999997615814209,0.9999654293060303,0.7009070725547986,0.4358661779224864
AVPEPUDEA0010_omar.wav,AVPEPUDEA0010,-48.643107,20.721522,727.298352,1234.375000,-2.253641,-38.318730,18.352965,2208.047480,4706.597222,-1.186304,2.4187,-0.33620,0.9853765368461609,0.9708812236785889,0.7904383534255507,0.5989859983446961
AVPEPUDEA0011_omar.wav,AVPEPUDEA0011,-53.092982,24.880041,488.813462,902.343750,-1.202599,-39.867298,19.647672,2575.495623,5011.718750,-1.071854,1.3779,-0.22175,0.18051305413246155,0.0036926986649632454,0.6264664565237593,0.5133493380867012
AVPEPUDEA0013_omar.wav,AVPEPUDEA0013,-67.067941,30.315319,708.458412,1343.750000,-3.494694,-40.575416,20.365392,3099.333859,5594.791667,-0.817467,0.5256,0.03264,0.9999970197677612,0.9984443783760071,0.5465449698354041,0.46624221127266946
AVPEPUDEA0014_omar.wav,AVPEPUDEA0014,-66.665060,23.541470,653.965564,1260.937500,-3.874568,-39.461319,19.663567,2910.517868,5423.437500,-0.923879,1.3759,-0.07377,1.0,0.999997615814209,0.5152432607311968,0.49819392593735656
AVPEPUDEA0015_omar.wav,AVPEPUDEA0015,-60.481377,24.466956,1730.087490,2707.880435,-0.249460,-39.778212,20.714009,2605.968262,4990.489130,-0.943920,1.4292,-0.09381,0.9985874891281128,0.9927780032157898,0.5613930304454648,0.507079056452555
AVPEPUDEA0016_omar.wav,AVPEPUDEA0016,-59.129611,18.824936,544.723297,871.527778,-2.578218,-37.724215,16.989748,2062.254870,4217.013889,-1.121974,3.9675,-0.27187,0.9960339665412903,0.9999991655349731,0.6014611930235644,0.722635070797255
AVPEPUDEA0017_omar.wav,AVPEPUDEA0017,-66.093541,22.703614,885.864778,1343.750000,-3.253974,-39.025967,19.295579,2721.498223,5307.291667,-0.939228,1.4465,-0.08912,0.8742796778678894,0.5840851664543152,0.5583784168781538,0.5531061003391506
AVPEPUDEA0020_omar.wav,AVPEPUDEA0020,-72.077574,26.404168,1164.556617,2547.656250,-1.205805,-39.821262,19.902845,3032.602696,5609.375000,-0.853805,0.7892,-0.00370,0.7900776267051697,0.7791377902030945,0.35928867997095937,0.5306073165455791
AVPEPUDEA0021_omar.wav,AVPEPUDEA0021,-64.113384,25.984914,624.926153,1056.250000,-1.940830,-39.897613,20.207693,2659.826503,5238.750000,-1.033449,1.2492,-0.18334,0.9286203384399414,0.9999881982803345,0.4821405594270908,0.45570530280947363
AVPEPUDEA0022_omar.wav,AVPEPUDEA0022,-63.367280,29.524038,781.580705,1450.520833,-2.659758,-40.547243,20.943632,3107.840790,5618.489583,-0.800420,0.5130,0.04969,0.999756395816803,0.009765460155904293,0.5603114556016175,0.4497150759533447
AVPEPUDEA0023_omar.wav,AVPEPUDEA0023,-59.133130,21.343934,425.585910,598.958333,-2.737459,-38.308522,18.623535,2019.825752,4585.937500,-1.105903,2.7450,-0.25579,0.0005689778481610119,0.011523048393428326,0.5961880613083811,0.6310515614020569
AVPEPUDEA0024_omar.wav,AVPEPUDEA0024,-48.747663,14.391971,314.871815,466.796875,-3.251295,-34.043536,13.751499,1118.369813,2193.359375,-1.239476,6.5636,-0.38937,0.9999986886978149,0.9999967813491821,0.8029999475116056,0.8215703770773605
AVPEPUDEA0025_omar.wav,AVPEPUDEA0025,-70.761616,35.321740,643.649073,952.546296,-1.529791,-40.675647,21.084752,3020.259976,5627.314815,-0.845171,0.3907,0.00494,0.9998997449874878,0.9600340723991394,0.3558214898035727,0.43310479892717146
AVPEPUDEA0026_omar.wav,AVPEPUDEA0026,-74.752243,36.565398,968.432206,1608.952703,-1.971692,-40.696773,20.319902,3112.723870,5706.081081,-0.785220,0.3241,0.06489,0.9998941421508789,0.9839370846748352,0.2942864094218742,0.45249941955751843
AVPEPUDEA0027_omar.wav,AVPEPUDEA0027,-70.849913,39.393404,1248.569736,2321.250000,-3.481423,-40.911703,20.959574,3056.763089,5691.250000,-0.797903,0.2380,0.05221,1.6722076907171868e-05,8.056683145696297e-05,0.4819507415558373,0.41043856097411685
AVPEPUDEA0029_omar.wav,AVPEPUDEA0029,-68.367965,29.843894,629.877294,740.384615,-2.542393,-40.462424,20.306315,3001.803933,5627.403846,-0.857212,0.5398,-0.00710,0.9959321618080139,0.9279770255088806,0.41206067888019793,0.4472448132931156
AVPEPUDEA0030_omar.wav,AVPEPUDEA0030,-75.532626,44.311225,810.084822,1397.435897,-1.665642,-40.844288,20.301679,3028.922033,5622.596154,-0.855914,0.3620,-0.00581,0.9999995231628418,1.0,0.23273743808722944,0.4343416905653062
AVPEPUDEA0031_omar.wav,AVPEPUDEA0031,-67.299405,29.089008,747.493310,1178.125000,-1.261054,-40.384369,20.642456,3090.329880,5662.500000,-0.788165,0.5927,0.06194,0.9884719848632812,0.033375877887010574,0.3893495400047743,0.48560960192083874
AVPEPUDEA0032_omar.wav,AVPEPUDEA0032,-69.487641,33.659816,436.984173,519.230769,-2.284403,-40.649118,20.361885,3023.377368,5594.951923,-0.871302,0.3732,-0.02119,0.9872475862503052,0.319644033908844,0.33141301966320436,0.4308458765247879
AVPEPUDEA0034_omar.wav,AVPEPUDEA0034,-55.282047,23.694852,517.173099,833.881579,-3.225292,-39.612079,19.400185,2591.760906,5330.592105,-1.002342,1.4241,-0.15223,0.9652881622314453,0.5466592311859131,0.6808285028056487,0.4927740338317288
AVPEPUDEA0035_omar.wav,AVPEPUDEA0035,-53.993092,24.557908,672.562252,981.445312,-0.941953,-39.934074,19.921762,2652.217870,5207.031250,-1.029724,1.2998,-0.17962,0.10032092779874802,0.9893370866775513,0.6186143370260576,0.47296569386618986
AVPEPUDEA0037_omar.wav,AVPEPUDEA0037,-51.120760,18.073253,386.890632,621.093750,-4.468055,-37.351288,16.172360,2008.895167,4404.296875,-1.129664,3.7857,-0.27956,0.00018921088485512882,0.016259390860795975,0.8335123551363259,0.6617729769591831
AVPEPUDEA0038_omar.wav,AVPEPUDEA0038,-60.740089,24.873254,505.404023,918.981481,-2.668096,-39.724676,19.596404,2671.598348,5314.814815,-0.956348,1.3443,-0.10624,0.99973064661026,2.65068665612489e-05,0.583314715956954,0.5035625025011514
AVPEPUDEA0039_omar.wav,AVPEPUDEA0039,-50.824935,20.750712,268.225838,351.102941,-2.732649,-38.198158,17.720586,2036.824043,4430.147059,-1.129304,3.1766,-0.27920,0.9999799728393555,0.9960249662399292,0.7475805481233433,0.6432454943624416
AVPEPUDEA0041_omar.wav,AVPEPUDEA0041,-73.420227,43.765586,803.177372,1478.830645,-1.859170,-40.876308,21.566285,3060.351362,5694.556452,-0.823053,0.2020,0.02705,0.7336279153823853,0.0034745766315609217,0.3600606386297216,0.39824095487610955
AVPEPUDEA0042_omar.wav,AVPEPUDEA0042,-72.324518,28.530292,1503.717102,3524.784483,-1.249526,-40.124776,20.288939,2939.084324,5612.068966,-0.910015,0.5405,-0.05991,0.9965142607688904,0.11303802579641342,0.45286790193476356,0.4572598514260307
AVPEPUDEA0043_omar.wav,AVPEPUDEA0043,-60.091087,24.360330,556.263063,1151.041667,-2.335220,-39.507394,19.737545,2572.924133,5265.625000,-0.931625,1.3737,-0.08152,0.9939947724342346,0.9999992847442627,0.600132328608757,0.5558580335382228
AVPEPUDEA0045_omar.wav,AVPEPUDEA0045,-60.317199,23.035723,800.013420,1309.523810,-2.441650,-39.617504,19.846561,2462.249583,5063.988095,-1.081733,1.5752,-0.23163,0.585031270980835,0.9998034834861755,0.5826013545420482,0.46389332204107986
AVPEPUDEA0046_omar.wav,AVPEPUDEA0046,-74.461446,39.336977,1111.428490,2281.250000,-1.525119,-40.913346,21.505851,3091.898818,5704.861111,-0.809420,0.1776,0.04069,0.9999992847442627,0.9999889135360718,0.36874043512036225,0.41353464913088706
AVPEPUDEA0047_omar.wav,AVPEPUDEA0047,-73.516021,33.312367,1049.784095,2347.128378,-1.740775,-40.537860,20.645269,3071.871286,5667.229730,-0.813467,0.4486,0.03664,0.99998939037323,0.9862820506095886,0.4184662458768749,0.4449230658658677
AVPEPUDEA0048_omar.wav,AVPEPUDEA0048,-72.134599,36.423117,857.811958,1609.375000,-1.201720,-40.662938,21.437499,3050.470840,5501.420455,-0.872373,0.4295,-0.02226,0.8727571368217468,0.9984005093574524,0.3297621362234257,0.46534110002901213
AVPEPUDEA0049_omar.wav,AVPEPUDEA0049,-73.688023,31.524172,727.124574,1292.613636,-1.553343,-40.609331,20.110080,3061.033992,5672.585227,-0.818239,0.2617,0.03187,0.9999998807907104,0.9999600648880005,0.27100755740994575,0.44430468404225376
AVPEPUDEA0050_omar.wav,AVPEPUDEA0050,-74.087422,41.443185,1113.701032,2611.413043,-0.944228,-40.570855,20.972214,2956.363960,5555.706522,-0.928927,0.6319,-0.07882,0.03444890305399895,0.12134374678134918,0.4110283115882279,0.4194538857389654
AVPEPUDEA0051_omar.wav,AVPEPUDEA0051,-53.395216,23.518068,311.655031,378.472222,-2.726163,-38.933559,19.157928,2412.730777,5144.097222,-0.988612,1.9786,-0.13850,0.9999793767929077,0.9999997615814209,0.7001453421068649,0.5754463741163732
AVPEPUDEA0052_omar.wav,AVPEPUDEA0052,-58.830981,27.222322,815.039702,1919.034091,-2.231469,-39.995721,20.367920,2813.441959,5356.534091,-0.958798,1.0627,-0.10869,0.9999939203262329,0.9965713024139404,0.6836802876084727,0.4675372238709989
AVPEPUDEA0053_omar.wav,AVPEPUDEA0053,-74.632725,38.860949,1047.402469,1989.361702,-2.217993,-40.729288,20.552047,3083.061321,5755.319149,-0.788540,0.3417,0.06157,0.9999960660934448,0.9975989460945129,0.36994645859428593,0.43361577262699424
AVPEPUDEA0054_omar.wav,AVPEPUDEA0054,-76.148298,50.527584,1245.336896,2581.250000,-1.940108,-40.815739,19.354587,3046.894384,5644.791667,-0.819557,0.3420,0.03055,1.1392941701160453e-08,5.920421841665302e-08,0.33675538673772215,0.4222298994201979
AVPEPUDEA0055_omar.wav,AVPEPUDEA0055,-53.196120,22.054677,334.813536,501.838235,-3.748439,-39.159747,18.543144,2392.354088,4970.588235,-1.011026,1.9289,-0.16092,0.9992616772651672,0.9999970197677612,0.7495051960947055,0.5477560140585702
AVPEPUDEA0056_omar.wav,AVPEPUDEA0056,-51.992980,18.491401,484.523912,657.986111,-3.248524,-37.294123,16.918669,1785.740747,4274.305556,-1.147579,3.5823,-0.29747,0.9861190319061279,0.9999421834945679,0.7474610743863809,0.7189784094108843
AVPEPUDEA0057_omar.wav,AVPEPUDEA0057,-51.472565,19.870861,467.383340,807.812500,-3.226203,-37.985088,17.854333,1890.275681,4264.062500,-1.184973,3.1911,-0.33486,0.9970619082450867,0.9997956156730652,0.7428703731540901,0.6544249287337545
AVPEPUDEA0058_omar.wav,AVPEPUDEA0058,-64.305107,37.212156,1039.238767,1937.500000,-3.729136,-40.562767,22.483307,3073.892627,5602.864583,-0.814576,0.5437,0.03553,0.58160400390625,0.9828070402145386,0.6685720063565267,0.49188450980229864
AVPEPUDEA0059_omar.wav,AVPEPUDEA0059,-73.717704,38.184464,973.865261,1806.250000,-1.620949,-40.742576,20.271425,3055.109946,5658.125000,-0.818554,0.4111,0.03155,0.9993904829025269,0.9999909400939941,0.30725865510229916,0.43982605214064496
AVPEPUDEAC0001_rosita.wav,AVPEPUDEAC0001,-62.838608,37.393513,728.883155,1212.622549,-1.831340,-40.574517,20.559948,3026.203092,5658.700980,-0.843675,0.5342,0.00643,0.003048284212127328,0.014753843657672405,0.5865547953632766,0.45416783473272676
AVPEPUDEAC0003_rosita.wav,AVPEPUDEAC0003,-68.115971,40.017729,751.828404,1252.948113,-1.239366,-40.946062,20.135261,3158.475803,5744.693396,-0.741169,0.1732,0.10894,0.9699791669845581,0.011125762946903706,0.4053109660808066,0.4560666130255301
AVPEPUDEAC0004_rosita.wav,AVPEPUDEAC0004,-66.435513,39.089046,735.040672,1059.244792,-2.171595,-40.743851,20.899717,3044.764142,5710.286458,-0.834487,0.2926,0.01562,0.9968183040618896,0.6365658044815063,0.4519561958257116,0.41298309236837194
AVPEPUDEAC0005_rosita.wav,AVPEPUDEAC0005,-58.808358,40.278781,509.794546,613.839286,-3.356869,-40.717884,20.856086,3059.463770,5692.708333,-0.814994,0.4148,0.03511,0.00023366125242318958,2.7048710762755945e-05,0.6679286918270223,0.4382439725314701
